1.14.18.-	01110
1.14.18.-	01120
1.14.18.1	00350
1.14.18.1	00740
1.14.18.1	00950
1.14.18.1	00965
1.14.18.1	01063
1.14.18.1	01100
1.14.18.1	01110
1.14.18.2	00520
1.14.19.-	00592
1.14.19.-	01040
1.14.19.1	01040
1.14.19.2	00061
1.14.19.2	01040
1.14.19.3	00591
1.14.19.3	01100
1.14.20.1	00311
1.14.20.1	01100
1.14.20.1	01110
1.14.21.-	00950
1.14.21.-	01110
1.14.21.1	00950
1.14.21.1	01063
1.14.21.1	01100
1.14.21.1	01110
1.14.21.2	00950
1.14.21.2	01063
1.14.21.2	01100
1.14.21.2	01110
1.14.21.3	00950
1.14.21.4	00950
1.14.21.4	01063
1.14.21.4	01100
1.14.21.4	01110
1.14.21.5	00950
1.14.21.5	01110
1.14.21.6	00100
1.14.21.6	01062
1.14.21.6	01066
1.14.21.6	01070
1.14.21.6	01100
1.14.21.6	01110
1.14.99.-	00351
1.14.99.-	00626
1.14.99.-	00760
1.14.99.-	00906
1.14.99.-	01061
1.14.99.-	01062
1.14.99.-	01070
1.14.99.-	01100
1.14.99.-	01110
1.14.99.-	01120
1.14.99.1	00590
1.14.99.1	01100
1.14.99.10	00140
1.14.99.10	01100
1.14.99.11	00140
1.14.99.12	00140
1.14.99.14	00140
1.14.99.15	00362
1.14.99.19	00565
1.14.99.19	01100
1.14.99.2	00380
1.14.99.22	00981
1.14.99.22	01110
1.14.99.23	00362
1.14.99.23	01120
1.14.99.3	00860
1.14.99.30	00906
1.14.99.30	01062
1.14.99.30	01070
1.14.99.30	01100
1.14.99.30	01110
1.14.99.33	00591
1.14.99.36	00830
1.14.99.36	01100
1.14.99.37	00904
1.14.99.37	01062
1.14.99.37	01100
1.14.99.37	01110
1.14.99.38	00120
1.14.99.40	00740
1.14.99.40	01100
1.14.99.7	00100
1.14.99.7	01062
1.14.99.7	01066
1.14.99.7	01070
1.14.99.7	01100
1.14.99.7	01110
1.14.99.9	00140
1.14.99.9	01100
1.16.1.2	00860
1.16.1.3	00860
1.16.1.4	00860
1.16.1.5	00860
1.16.1.6	00860
1.16.3.1	00860
1.16.8.1	00860
1.16.8.1	01100
1.17.1.1	00520
1.17.1.2	00900
1.17.1.2	01062
1.17.1.2	01066
1.17.1.2	01070
1.17.1.2	01100
1.17.1.2	01110
1.17.1.3	00941
1.17.1.3	01061
1.17.1.3	01110
1.17.1.4	00230
1.17.1.4	01100
1.17.1.4	01120
1.17.1.5	00760
1.17.3.2	00230
1.17.3.2	00232
1.17.3.2	00983
1.17.3.2	01100
1.17.3.2	01110
1.17.3.3	00760
1.17.4.1	00230
1.17.4.1	00240
1.17.4.1	00480
1.17.4.1	01100
1.17.4.2	00230
1.17.4.2	00240
1.17.4.2	01100
1.17.5.-	00232
1.17.5.-	01120
1.17.5.1	00360
1.17.7.1	00900
1.17.7.1	01062
1.17.7.1	01066
1.17.7.1	01070
1.17.7.1	01100
1.17.7.1	01110
1.17.99.1	00623
1.17.99.1	01100
1.17.99.1	01120
1.17.99.2	00642
1.17.99.2	01100
1.17.99.2	01120
1.17.99.3	00120
1.17.99.3	01100
1.17.99.4	00240
1.17.99.5	00121
1.18.-.-	00860
1.18.-.-	01100
1.18.-.-	01110
1.18.1.1	00071
1.18.1.2	00195
1.18.1.2	01100
1.18.1.3	00071
1.18.1.4	00071
1.18.6.1	00625
1.18.6.1	00910
1.18.6.1	01100
1.18.6.1	01120
1.19.6.1	00910
1.19.6.1	01100
1.2.-.-	00351
1.2.-.-	00903
1.2.-.-	01110
1.2.-.-	01120
1.2.1.-	00281
1.2.1.-	00300
1.2.1.-	00330
1.2.1.-	00380
1.2.1.-	00624
1.2.1.-	00626
1.2.1.-	00903
1.2.1.-	01100
1.2.1.-	01110
1.2.1.-	01120
1.2.1.10	00362
1.2.1.10	00620
1.2.1.10	00621
1.2.1.10	00622
1.2.1.10	00650
1.2.1.10	01100
1.2.1.10	01120
1.2.1.11	00260
1.2.1.11	00270
1.2.1.11	00300
1.2.1.11	01064
1.2.1.11	01070
1.2.1.11	01100
1.2.1.11	01110
1.2.1.11	01120
1.2.1.12	00010
1.2.1.12	01061
1.2.1.12	01062
1.2.1.12	01063
1.2.1.12	01064
1.2.1.12	01065
1.2.1.12	01066
1.2.1.12	01070
1.2.1.12	01100
1.2.1.12	01110
1.2.1.12	01120
1.2.1.13	00710
1.2.1.13	01061
1.2.1.13	01062
1.2.1.13	01063
1.2.1.13	01064
1.2.1.13	01065
1.2.1.13	01066
1.2.1.13	01070
1.2.1.13	01100
1.2.1.15	00410
1.2.1.16	00250
1.2.1.16	00350
1.2.1.16	00650
1.2.1.16	01100
1.2.1.16	01120
1.2.1.17	00630
1.2.1.17	01100
1.2.1.18	00410
1.2.1.18	00562
1.2.1.18	00640
1.2.1.18	01100
1.2.1.19	00330
1.2.1.19	00410
1.2.1.2	00630
1.2.1.2	00680
1.2.1.2	01100
1.2.1.2	01120
1.2.1.20	00310
1.2.1.21	00630
1.2.1.21	01120
1.2.1.22	00620
1.2.1.23	00620
1.2.1.24	00250
1.2.1.24	00650
1.2.1.24	01100
1.2.1.26	00053
1.2.1.27	00280
1.2.1.27	00562
1.2.1.27	00640
1.2.1.27	01100
1.2.1.28	00622
1.2.1.28	00623
1.2.1.28	00627
1.2.1.28	01061
1.2.1.28	01100
1.2.1.28	01120
1.2.1.29	00350
1.2.1.29	00622
1.2.1.29	01100
1.2.1.29	01120
1.2.1.3	00010
1.2.1.3	00040
1.2.1.3	00053
1.2.1.3	00071
1.2.1.3	00280
1.2.1.3	00310
1.2.1.3	00330
1.2.1.3	00340
1.2.1.3	00380
1.2.1.3	00410
1.2.1.3	00561
1.2.1.3	00620
1.2.1.3	00625
1.2.1.3	00640
1.2.1.3	00903
1.2.1.3	01100
1.2.1.3	01110
1.2.1.3	01120
1.2.1.31	00300
1.2.1.31	00310
1.2.1.31	01100
1.2.1.31	01110
1.2.1.32	00362
1.2.1.32	00380
1.2.1.32	00622
1.2.1.32	01100
1.2.1.32	01120
1.2.1.33	00770
1.2.1.36	00830
1.2.1.36	01100
1.2.1.38	00330
1.2.1.38	01064
1.2.1.38	01100
1.2.1.38	01110
1.2.1.39	00360
1.2.1.39	00643
1.2.1.39	01100
1.2.1.39	01120
1.2.1.4	00930
1.2.1.4	01100
1.2.1.4	01120
1.2.1.41	00330
1.2.1.41	01100
1.2.1.43	00680
1.2.1.43	00720
1.2.1.43	01100
1.2.1.43	01120
1.2.1.44	00940
1.2.1.44	01061
1.2.1.44	01100
1.2.1.44	01110
1.2.1.45	00350
1.2.1.45	00362
1.2.1.45	01120
1.2.1.46	00625
1.2.1.46	00680
1.2.1.46	01100
1.2.1.46	01120
1.2.1.47	00310
1.2.1.48	00071
1.2.1.49	00620
1.2.1.5	00010
1.2.1.5	00340
1.2.1.5	00350
1.2.1.5	00360
1.2.1.5	00410
1.2.1.5	00980
1.2.1.5	00982
1.2.1.5	01100
1.2.1.5	01120
1.2.1.53	00350
1.2.1.54	00330
1.2.1.54	01100
1.2.1.57	00650
1.2.1.58	00360
1.2.1.59	00010
1.2.1.59	00710
1.2.1.59	01100
1.2.1.59	01110
1.2.1.59	01120
1.2.1.60	00350
1.2.1.60	01120
1.2.1.61	00361
1.2.1.61	01120
1.2.1.62	00623
1.2.1.62	01120
1.2.1.63	00930
1.2.1.63	01100
1.2.1.63	01120
1.2.1.64	00623
1.2.1.64	00627
1.2.1.64	01120
1.2.1.65	00626
1.2.1.65	01100
1.2.1.65	01120
1.2.1.67	00627
1.2.1.67	01061
1.2.1.67	01120
1.2.1.68	00940
1.2.1.7	00622
1.2.1.7	00623
1.2.1.7	00627
1.2.1.7	01061
1.2.1.7	01100
1.2.1.7	01120
1.2.1.70	00860
1.2.1.70	01100
1.2.1.70	01110
1.2.1.71	00330
1.2.1.72	00750
1.2.1.72	01100
1.2.1.73	00430
1.2.1.74	00904
1.2.1.74	01100
1.2.1.74	01110
1.2.1.75	00720
1.2.1.75	01120
1.2.1.76	00720
1.2.1.76	01120
1.2.1.8	00260
1.2.1.9	00010
1.2.1.9	01100
1.2.1.9	01120
1.2.2.1	00630
1.2.3.-	00626
1.2.3.-	00627
1.2.3.-	01120
1.2.3.1	00280
1.2.3.1	00350
1.2.3.1	00380
1.2.3.1	00750
1.2.3.1	00760
1.2.3.1	00982
1.2.3.1	01100
1.2.3.1	01120
1.2.3.11	00830
1.2.3.11	01100
1.2.3.13	00350
1.2.3.14	00906
1.2.3.14	01062
1.2.3.14	01070
1.2.3.14	01100
1.2.3.14	01110
1.2.3.3	00620
1.2.3.3	01100
1.2.3.4	00630
1.2.3.5	00630
1.2.3.5	01100
1.2.3.6	00620
1.2.3.7	00380
1.2.3.8	00750
1.2.3.8	01100
1.2.4.-	00310
1.2.4.1	00010
1.2.4.1	00020
1.2.4.1	00290
1.2.4.1	00620
1.2.4.1	00650
1.2.4.1	01061
1.2.4.1	01062
1.2.4.1	01063
1.2.4.1	01064
1.2.4.1	01065
1.2.4.1	01066
1.2.4.1	01070
1.2.4.1	01100
1.2.4.1	01110
1.2.4.1	01120
1.2.4.2	00020
1.2.4.2	00310
1.2.4.2	00380
1.2.4.2	01061
1.2.4.2	01062
1.2.4.2	01063
1.2.4.2	01064
1.2.4.2	01065
1.2.4.2	01066
1.2.4.2	01070
1.2.4.2	01100
1.2.4.2	01110
1.2.4.2	01120
1.2.4.4	00280
1.2.4.4	01063
1.2.4.4	01100
1.2.4.4	01110
1.2.5.1	00620
1.2.7.1	00010
1.2.7.1	00020
1.2.7.1	00620
1.2.7.1	00633
1.2.7.1	00640
1.2.7.1	00650
1.2.7.1	00680
1.2.7.1	00720
1.2.7.1	01100
1.2.7.1	01120
1.2.7.2	00640
1.2.7.3	00020
1.2.7.3	00720
1.2.7.3	01100
1.2.7.3	01120
1.2.7.4	00680
1.2.7.4	00720
1.2.7.4	01120
1.2.7.5	00010
1.2.7.5	00030
1.2.7.5	01100
1.2.7.5	01120
1.2.7.6	00010
1.2.7.6	01100
1.2.7.6	01120
1.2.7.7	00280
1.2.7.7	01100
1.2.99.2	00633
1.2.99.2	00680
1.2.99.2	00720
1.2.99.2	01120
1.2.99.3	00071
1.2.99.3	00620
1.2.99.3	00640
1.2.99.5	00680
1.2.99.5	01100
1.2.99.5	01120
1.2.99.6	00620
1.21.-.-	00130
1.21.3.1	00311
1.21.3.1	01100
1.21.3.1	01110
1.21.3.2	00950
1.21.3.2	01063
1.21.3.2	01110
1.21.3.3	00950
1.21.3.3	01063
1.21.3.3	01100
1.21.3.3	01110
1.21.3.6	00941
1.21.4.1	00330
1.3.-.-	00351
1.3.-.-	00363
1.3.-.-	00624
1.3.-.-	01063
1.3.-.-	01100
1.3.-.-	01120
1.3.1.-	00061
1.3.1.-	00351
1.3.1.-	00360
1.3.1.-	00361
1.3.1.-	00364
1.3.1.-	00380
1.3.1.-	00622
1.3.1.-	00623
1.3.1.-	00624
1.3.1.-	00640
1.3.1.-	00943
1.3.1.-	01040
1.3.1.-	01100
1.3.1.-	01120
1.3.1.1	00240
1.3.1.1	00410
1.3.1.1	00770
1.3.1.1	01100
1.3.1.11	00360
1.3.1.11	01120
1.3.1.12	00400
1.3.1.12	00401
1.3.1.12	01100
1.3.1.12	01110
1.3.1.13	00400
1.3.1.13	01100
1.3.1.13	01110
1.3.1.14	00240
1.3.1.14	01100
1.3.1.18	00380
1.3.1.19	00361
1.3.1.19	00623
1.3.1.19	00624
1.3.1.19	00643
1.3.1.19	01100
1.3.1.19	01120
1.3.1.2	00240
1.3.1.2	00410
1.3.1.2	00770
1.3.1.2	00983
1.3.1.2	01100
1.3.1.20	00980
1.3.1.21	00100
1.3.1.21	01062
1.3.1.21	01066
1.3.1.21	01070
1.3.1.21	01100
1.3.1.21	01110
1.3.1.24	00860
1.3.1.25	00362
1.3.1.25	00364
1.3.1.25	01100
1.3.1.25	01120
1.3.1.26	00300
1.3.1.26	01064
1.3.1.26	01100
1.3.1.26	01110
1.3.1.26	01120
1.3.1.28	01053
1.3.1.28	01061
1.3.1.28	01110
1.3.1.29	00624
1.3.1.29	00626
1.3.1.29	01100
1.3.1.29	01120
1.3.1.3	00120
1.3.1.3	00140
1.3.1.3	01100
1.3.1.30	00140
1.3.1.31	00360
1.3.1.31	01120
1.3.1.32	00361
1.3.1.32	00362
1.3.1.32	00364
1.3.1.32	00623
1.3.1.32	01100
1.3.1.32	01120
1.3.1.33	00860
1.3.1.33	01100
1.3.1.33	01110
1.3.1.36	00901
1.3.1.36	01110
1.3.1.38	00062
1.3.1.38	01040
1.3.1.38	01100
1.3.1.42	00592
1.3.1.42	01070
1.3.1.42	01100
1.3.1.43	00400
1.3.1.43	00401
1.3.1.43	01100
1.3.1.44	00650
1.3.1.44	01100
1.3.1.45	00943
1.3.1.45	01061
1.3.1.45	01110
1.3.1.46	00943
1.3.1.49	00624
1.3.1.49	01100
1.3.1.49	01120
1.3.1.51	00943
1.3.1.53	00624
1.3.1.53	01120
1.3.1.54	00860
1.3.1.54	01100
1.3.1.56	00621
1.3.1.56	01100
1.3.1.56	01120
1.3.1.57	00627
1.3.1.57	01120
1.3.1.58	00622
1.3.1.58	01120
1.3.1.62	00362
1.3.1.62	01120
1.3.1.63	00364
1.3.1.63	01100
1.3.1.63	01120
1.3.1.64	00624
1.3.1.64	01100
1.3.1.64	01120
1.3.1.66	00642
1.3.1.66	01100
1.3.1.66	01120
1.3.1.67	00622
1.3.1.67	01100
1.3.1.67	01120
1.3.1.68	00622
1.3.1.68	01100
1.3.1.68	01120
1.3.1.69	00908
1.3.1.7	00630
1.3.1.70	00100
1.3.1.70	01062
1.3.1.70	01066
1.3.1.70	01070
1.3.1.70	01100
1.3.1.70	01110
1.3.1.71	00100
1.3.1.71	01100
1.3.1.72	00100
1.3.1.72	01062
1.3.1.72	01066
1.3.1.72	01070
1.3.1.72	01100
1.3.1.72	01110
1.3.1.73	00901
1.3.1.73	01110
1.3.1.75	00860
1.3.1.75	01100
1.3.1.75	01110
1.3.1.76	00860
1.3.1.76	01100
1.3.1.76	01110
1.3.1.77	00941
1.3.1.77	01061
1.3.1.77	01110
1.3.1.8	00062
1.3.1.8	01100
1.3.1.80	00860
1.3.1.80	01110
1.3.1.82	00902
1.3.1.82	01110
1.3.1.83	00900
1.3.1.83	01100
1.3.1.83	01110
1.3.1.84	00720
1.3.1.84	01120
1.3.1.9	00061
1.3.1.9	01100
1.3.2.3	00053
1.3.2.3	01100
1.3.2.3	01110
1.3.3.-	00100
1.3.3.-	01057
1.3.3.-	01100
1.3.3.-	01110
1.3.3.1	00240
1.3.3.1	01100
1.3.3.12	00053
1.3.3.12	01100
1.3.3.12	01110
1.3.3.3	00860
1.3.3.3	01100
1.3.3.3	01110
1.3.3.4	00860
1.3.3.4	01100
1.3.3.4	01110
1.3.3.5	00860
1.3.3.6	00071
1.3.3.6	00592
1.3.3.6	01040
1.3.3.6	01070
1.3.3.6	01100
1.3.3.8	00950
1.3.3.8	01063
1.3.3.8	01110
1.3.3.9	00902
1.3.3.9	01062
1.3.3.9	01066
1.3.3.9	01100
1.3.3.9	01110
1.3.5.1	00020
1.3.5.1	00190
1.3.5.1	01061
1.3.5.1	01062
1.3.5.1	01063
1.3.5.1	01064
1.3.5.1	01065
1.3.5.1	01066
1.3.5.1	01070
1.3.5.1	01100
1.3.5.1	01110
1.3.5.2	00240
1.3.5.2	01100
1.3.7.1	00760
1.3.7.2	00860
1.3.7.3	00860
1.3.7.4	00860
1.3.7.5	00860
1.3.99.-	00071
1.3.99.-	00280
1.3.99.-	00281
1.3.99.-	00362
1.3.99.-	00626
1.3.99.-	00905
1.3.99.-	00930
1.3.99.-	01062
1.3.99.-	01070
1.3.99.-	01100
1.3.99.-	01110
1.3.99.-	01120
1.3.99.1	00020
1.3.99.1	00190
1.3.99.1	00623
1.3.99.1	00650
1.3.99.1	00720
1.3.99.1	01061
1.3.99.1	01100
1.3.99.1	01110
1.3.99.1	01120
1.3.99.10	00280
1.3.99.12	00280
1.3.99.12	01100
1.3.99.12	01110
1.3.99.13	00071
1.3.99.13	01100
1.3.99.15	00362
1.3.99.15	01100
1.3.99.15	01120
1.3.99.2	00071
1.3.99.2	00280
1.3.99.2	00650
1.3.99.2	01100
1.3.99.2	01110
1.3.99.20	00362
1.3.99.20	00627
1.3.99.20	01100
1.3.99.20	01120
1.3.99.21	00623
1.3.99.21	01100
1.3.99.21	01120
1.3.99.22	00860
1.3.99.22	01110
1.3.99.23	00830
1.3.99.25	00903
1.3.99.25	01110
1.3.99.3	00071
1.3.99.3	00280
1.3.99.3	00410
1.3.99.3	00640
1.3.99.3	01100
1.3.99.3	01110
1.3.99.5	00140
1.3.99.6	00140
1.3.99.6	01100
1.3.99.7	00071
1.3.99.7	00310
1.3.99.7	00362
1.3.99.7	00380
1.3.99.7	01100
1.3.99.7	01120
1.4.-.-	00627
1.4.-.-	01120
1.4.1.-	00270
1.4.1.-	00400
1.4.1.1	00250
1.4.1.1	00430
1.4.1.1	01100
1.4.1.11	00310
1.4.1.12	00310
1.4.1.12	00330
1.4.1.12	00472
1.4.1.13	00250
1.4.1.13	00910
1.4.1.13	01064
1.4.1.13	01100
1.4.1.13	01110
1.4.1.13	01120
1.4.1.14	00250
1.4.1.14	00910
1.4.1.14	01064
1.4.1.14	01100
1.4.1.14	01110
1.4.1.14	01120
1.4.1.16	00300
1.4.1.18	00960
1.4.1.18	01064
1.4.1.18	01100
1.4.1.18	01110
1.4.1.2	00250
1.4.1.2	00330
1.4.1.2	00910
1.4.1.2	01100
1.4.1.20	00360
1.4.1.20	00400
1.4.1.20	01061
1.4.1.20	01064
1.4.1.20	01100
1.4.1.20	01110
1.4.1.21	00760
1.4.1.21	01100
1.4.1.3	00250
1.4.1.3	00330
1.4.1.3	00471
1.4.1.3	00910
1.4.1.3	01064
1.4.1.3	01100
1.4.1.4	00250
1.4.1.4	00330
1.4.1.4	00910
1.4.1.4	01064
1.4.1.4	01100
1.4.1.9	00280
1.4.1.9	00290
1.4.1.9	01100
1.4.1.9	01110
1.4.2.-	00430
1.4.2.-	00910
1.4.2.1	00260
1.4.2.1	01100
1.4.3.-	00330
1.4.3.-	01100
1.4.3.1	00250
1.4.3.10	00330
1.4.3.12	00930
1.4.3.12	01120
1.4.3.14	00310
1.4.3.14	00960
1.4.3.14	01100
1.4.3.15	00250
1.4.3.15	00471
1.4.3.16	00250
1.4.3.16	00760
1.4.3.16	01064
1.4.3.16	01100
1.4.3.19	00730
1.4.3.2	00250
1.4.3.2	00270
1.4.3.2	00280
1.4.3.2	00350
1.4.3.2	00360
1.4.3.2	00380
1.4.3.2	00400
1.4.3.2	00950
1.4.3.2	01100
1.4.3.21	00260
1.4.3.21	00350
1.4.3.21	00360
1.4.3.21	00410
1.4.3.21	00950
1.4.3.21	00960
1.4.3.21	01064
1.4.3.21	01100
1.4.3.21	01110
1.4.3.22	00330
1.4.3.22	00340
1.4.3.22	00380
1.4.3.3	00260
1.4.3.3	00311
1.4.3.3	00330
1.4.3.3	00472
1.4.3.3	01100
1.4.3.4	00260
1.4.3.4	00330
1.4.3.4	00340
1.4.3.4	00350
1.4.3.4	00360
1.4.3.4	00380
1.4.3.4	00950
1.4.3.4	00982
1.4.3.4	01100
1.4.3.4	01110
1.4.3.5	00750
1.4.3.5	01100
1.4.3.7	00471
1.4.4.2	00260
1.4.4.2	01100
1.4.7.1	00910
1.4.99.1	00360
1.4.99.1	00910
1.4.99.3	00680
1.4.99.3	01120
1.4.99.4	00350
1.4.99.4	00360
1.4.99.4	00950
1.4.99.4	01100
1.4.99.4	01110
1.4.99.5	00460
1.4.99.5	01100
1.5.-.-	00330
1.5.-.-	00950
1.5.-.-	01063
1.5.-.-	01100
1.5.-.-	01110
1.5.1.-	00380
1.5.1.-	00680
1.5.1.-	01066
1.5.1.-	01100
1.5.1.-	01120
1.5.1.1	00310
1.5.1.1	00330
1.5.1.1	00960
1.5.1.1	01100
1.5.1.10	00300
1.5.1.10	00310
1.5.1.10	01100
1.5.1.10	01110
1.5.1.11	00330
1.5.1.12	00250
1.5.1.12	00330
1.5.1.12	01100
1.5.1.15	00670
1.5.1.15	01100
1.5.1.16	00310
1.5.1.18	00360
1.5.1.18	01100
1.5.1.19	00330
1.5.1.2	00330
1.5.1.2	01100
1.5.1.2	01110
1.5.1.20	00670
1.5.1.20	00680
1.5.1.20	00720
1.5.1.20	01100
1.5.1.20	01120
1.5.1.21	00310
1.5.1.21	00960
1.5.1.21	01100
1.5.1.27	00950
1.5.1.27	01063
1.5.1.27	01100
1.5.1.27	01110
1.5.1.29	00524
1.5.1.29	00740
1.5.1.29	01057
1.5.1.29	01100
1.5.1.3	00670
1.5.1.3	00790
1.5.1.3	01061
1.5.1.3	01100
1.5.1.30	00740
1.5.1.31	00950
1.5.1.32	00901
1.5.1.32	01110
1.5.1.34	00790
1.5.1.34	01100
1.5.1.5	00670
1.5.1.5	00720
1.5.1.5	01100
1.5.1.5	01120
1.5.1.6	00670
1.5.1.7	00300
1.5.1.7	00310
1.5.1.7	01100
1.5.1.7	01110
1.5.1.8	00300
1.5.1.8	00310
1.5.1.8	01100
1.5.1.8	01110
1.5.1.9	00310
1.5.1.9	01100
1.5.1.9	01110
1.5.3.1	00260
1.5.3.1	01100
1.5.3.12	00950
1.5.3.12	01063
1.5.3.12	01100
1.5.3.12	01110
1.5.3.17	00410
1.5.3.5	00760
1.5.3.5	01120
1.5.3.6	00760
1.5.3.6	01120
1.5.3.7	00310
1.5.3.7	01100
1.5.4.1	00480
1.5.7.1	00670
1.5.7.1	01100
1.5.8.1	00680
1.5.8.1	01120
1.5.8.2	00680
1.5.8.2	01120
1.5.99.1	00260
1.5.99.1	01100
1.5.99.11	00680
1.5.99.11	01100
1.5.99.11	01120
1.5.99.12	00908
1.5.99.2	00260
1.5.99.2	01100
1.5.99.3	00310
1.5.99.3	01100
1.5.99.4	00760
1.5.99.4	01120
1.5.99.5	00680
1.5.99.5	01120
1.5.99.6	00330
1.5.99.6	00410
1.5.99.8	00330
1.5.99.8	01100
1.5.99.8	01110
1.5.99.9	00680
1.5.99.9	01100
1.5.99.9	01120
1.6.-.-	00624
1.6.-.-	01120
1.6.1.1	00760
1.6.1.1	01100
1.6.1.2	00760
1.6.1.2	01100
1.6.2.2	00520
1.6.5.-	00624
1.6.5.-	01120
1.6.5.3	00190
1.6.5.3	01100
1.6.5.4	00053
1.6.5.4	01100
1.6.5.6	00627
1.6.5.6	01120
1.6.5.7	00361
1.6.5.7	00627
1.6.5.7	01100
1.6.5.7	01120
1.6.6.9	00680
1.6.6.9	01120
1.6.99.3	00190
1.6.99.3	01100
1.6.99.5	00190
1.7.1.-	00627
1.7.1.-	00633
1.7.1.-	01120
1.7.1.1	00910
1.7.1.10	00910
1.7.1.2	00910
1.7.1.3	00910
1.7.1.4	00910
1.7.1.4	01120
1.7.1.7	00230
1.7.2.1	00910
1.7.2.1	01120
1.7.2.2	00910
1.7.3.-	00380
1.7.3.1	00910
1.7.3.2	00380
1.7.3.3	00230
1.7.3.3	00232
1.7.3.3	01100
1.7.3.3	01120
1.7.3.4	00910
1.7.7.1	00910
1.7.7.1	01120
1.7.7.2	00910
1.7.99.1	00910
1.7.99.4	00910
1.7.99.4	01120
1.7.99.6	00910
1.7.99.6	01120
1.7.99.7	00910
1.7.99.7	01120
1.8.1.10	00270
1.8.1.12	00480
1.8.1.12	01100
1.8.1.13	00480
1.8.1.2	00920
1.8.1.2	01100
1.8.1.2	01120
1.8.1.3	00430
1.8.1.3	01100
1.8.1.4	00010
1.8.1.4	00020
1.8.1.4	00260
1.8.1.4	00280
1.8.1.4	00620
1.8.1.4	01061
1.8.1.4	01062
1.8.1.4	01063
1.8.1.4	01064
1.8.1.4	01065
1.8.1.4	01066
1.8.1.4	01070
1.8.1.4	01100
1.8.1.4	01110
1.8.1.4	01120
1.8.1.6	00270
1.8.1.7	00480
1.8.1.9	00240
1.8.1.9	00450
1.8.2.1	00920
1.8.2.1	01120
1.8.3.1	00920
1.8.3.1	01120
1.8.3.3	00480
1.8.4.1	00270
1.8.4.1	00480
1.8.4.13	00270
1.8.4.14	00270
1.8.4.2	00480
1.8.4.3	00270
1.8.4.3	00480
1.8.4.4	00270
1.8.4.4	00480
1.8.4.7	00480
1.8.4.8	00920
1.8.4.8	01100
1.8.4.8	01120
1.8.5.1	00053
1.8.5.1	00480
1.8.5.1	01100
1.8.7.1	00920
1.8.7.1	01100
1.8.7.1	01120
1.8.98.1	00680
1.8.98.1	01100
1.8.98.1	01120
1.8.99.1	00920
1.8.99.1	01100
1.8.99.1	01120
1.8.99.2	00920
1.8.99.2	01100
1.8.99.2	01120
1.8.99.3	00633
1.8.99.3	01120
1.9.3.-	01100
1.9.3.1	00190
1.9.3.1	01100
1.9.6.1	00910
1.97.1.-	00351
1.97.1.-	00361
1.97.1.-	00363
1.97.1.-	00625
1.97.1.-	01100
1.97.1.-	01120
1.97.1.2	00627
1.97.1.2	01120
1.97.1.8	00625
1.97.1.8	01100
1.97.1.8	01120
1.97.1.9	00450
13.99.10	01100
2.-.-.-	00231
2.-.-.-	00540
2.-.-.-	01100
2.-.-.-	01110
2.1.-.-	01120
2.1.1.-	00130
2.1.1.-	00253
2.1.1.-	00340
2.1.1.-	00350
2.1.1.-	00360
2.1.1.-	00380
2.1.1.-	00402
2.1.1.-	00450
2.1.1.-	00522
2.1.1.-	00624
2.1.1.-	00680
2.1.1.-	00860
2.1.1.-	00906
2.1.1.-	00940
2.1.1.-	00941
2.1.1.-	00942
2.1.1.-	00945
2.1.1.-	00950
2.1.1.-	00981
2.1.1.-	01057
2.1.1.-	01063
2.1.1.-	01100
2.1.1.-	01110
2.1.1.-	01120
2.1.1.1	00760
2.1.1.1	01100
2.1.1.10	00270
2.1.1.10	01100
2.1.1.10	01110
2.1.1.101	00522
2.1.1.101	01110
2.1.1.102	00522
2.1.1.102	01110
2.1.1.103	00564
2.1.1.104	00360
2.1.1.104	00940
2.1.1.104	00941
2.1.1.104	00945
2.1.1.104	01061
2.1.1.104	01063
2.1.1.104	01100
2.1.1.104	01110
2.1.1.107	00860
2.1.1.107	01100
2.1.1.107	01110
2.1.1.11	00860
2.1.1.11	01100
2.1.1.11	01110
2.1.1.111	01058
2.1.1.111	01063
2.1.1.111	01110
2.1.1.114	00130
2.1.1.114	01100
2.1.1.114	01110
2.1.1.115	00950
2.1.1.115	01110
2.1.1.116	00950
2.1.1.116	01063
2.1.1.116	01100
2.1.1.116	01110
2.1.1.117	00950
2.1.1.117	01063
2.1.1.117	01110
2.1.1.118	00950
2.1.1.119	00950
2.1.1.119	01063
2.1.1.119	01100
2.1.1.119	01110
2.1.1.12	00450
2.1.1.120	00950
2.1.1.120	01063
2.1.1.120	01100
2.1.1.120	01110
2.1.1.121	00950
2.1.1.122	00950
2.1.1.122	01063
2.1.1.122	01100
2.1.1.122	01110
2.1.1.128	00950
2.1.1.128	01063
2.1.1.128	01100
2.1.1.128	01110
2.1.1.13	00270
2.1.1.13	00450
2.1.1.13	00670
2.1.1.13	01100
2.1.1.13	01110
2.1.1.130	00860
2.1.1.130	01100
2.1.1.131	00860
2.1.1.131	01100
2.1.1.132	00860
2.1.1.132	01100
2.1.1.133	00860
2.1.1.133	01100
2.1.1.14	00270
2.1.1.14	00450
2.1.1.14	01070
2.1.1.14	01100
2.1.1.14	01110
2.1.1.140	00950
2.1.1.140	01063
2.1.1.140	01100
2.1.1.140	01110
2.1.1.141	00592
2.1.1.143	00100
2.1.1.143	01062
2.1.1.143	01110
2.1.1.147	00950
2.1.1.148	00240
2.1.1.148	00670
2.1.1.149	00944
2.1.1.150	00943
2.1.1.150	01061
2.1.1.151	00860
